"Signatur","Titel","Zeit","Ort"
"Sozarch_F_5025-Fa-442","Italienreise 1945/1946 durch Torino, Milano, Arese und Cresseglio; Wandzeitungen und Filmplakate, vermutlich aus Rimini","Neuzeit;20. Jh.;1901-1950;1941-1950;1945 /","Europa;Italien;Emilia-Romagna;Rimini"
"Sozarch_F_5025-Fa-443","Kinder posieren vor einem Hilfsgüterwagen der ""Crown Princess de Greece Fund"" mit Chauffeur","Neuzeit;20. Jh.;1901-1950;1941-1950","Europa;Griechenland"
"Sozarch_F_5025-Fa-444","""Nikos, unser Freund in Sevoia"". Ein Kleinkind auf der Kühlhaube eines Wagens sitzend","Neuzeit;20. Jh.;1901-1950;1941-1950","Europa;Griechenland"
"Sozarch_F_5025-Fa-445","Regina Kägi-Fuchsmann in Saint-Lô eine Rede haltend","Neuzeit;20. Jh.;1901-1950;1941-1950","Europa;Frankreich;Basse-Normandie;Saint-Lô"
"Sozarch_F_5025-Fa-446","""Carl Burckhardt ministre suisse à Paris dépose couronne sur les marches de la prison de Saint-Lô "". - Carl Burckhardt legt einen Blumenstrauss auf die Stufen des Gefängnisses in Saint-Lô","Neuzeit;20. Jh.;1901-1950;1941-1950","Europa;Frankreich;Basse-Normandie;Saint-Lô"
"Sozarch_F_5025-Fa-447","Denis Cordonnier, Bürgermeister von Lille, am Rednerpult eine Rede haltend","Neuzeit;20. Jh.;1901-1950;1941-1950","Europa;Frankreich;Basse-Normandie;Saint-Lô"
"Sozarch_F_5025-Fa-448","Georges Lavallay, Bürgermeister von Saint-Lô, am Rednerpult eine Rede haltend","Neuzeit;20. Jh.;1901-1950;1941-1950","Europa;Frankreich;Basse-Normandie;Saint-Lô"
"Sozarch_F_5025-Fa-449","Regina Kägi-Fuchsmann, Margaretha Kissel-Brutschy und weitere Personen mit Blumensträussen posierend, vermutlich nach einer Veranstaltung in Saint-Lô","Neuzeit;20. Jh.;1901-1950;1941-1950","Europa;Frankreich;Basse-Normandie;Saint-Lô"
"Sozarch_F_5025-Fa-472","Tschechische Kinder in Brusata, Dezember 1951 bis März 1952; eine Gruppe von Heimkindern posierend, vermutlich im Garten des Heimes","Neuzeit;20. Jh.;1951-2000;1951-1960;1951 /","Europa;Schweiz;Tessin;Novazzano"
"Sozarch_F_5025-Fa-411","SAH-Fest August 1984; Mitarbeiter stehen hinter einem Informationsstand des SAHs","Neuzeit;20. Jh.;1951-2000;1981-1990;1984","Europa;Schweiz;Zürich, Kanton;Zürich, Stadt"
"Sozarch_F_5025-Fa-412","SAH-Fest August 1984; ""Aktion Ujamaa"" - das SAH verkauft Kaffee an einem Stand am Paradeplatz in Zürich","Neuzeit;20. Jh.;1951-2000;1981-1990","Europa;Schweiz;Zürich, Kanton;Zürich, Stadt"
"Sozarch_F_5025-Fa-413","SAH-Fest August 1984: Personen beim Aufbau eines Festzeltes im Quellenhof, Zürich","Neuzeit;20. Jh.;1951-2000;1981-1990;1984","Europa;Schweiz;Zürich, Kanton;Zürich, Stadt"
"Sozarch_F_5025-Fa-414","SAH-Fest August 1984; vermutlich ein Flohmarkt im Rahmen des SAH-Festes im Quellenhof, Zürich","Neuzeit;20. Jh.;1951-2000;1981-1990;1984","Europa;Schweiz;Zürich, Kanton;Zürich, Stadt"
"Sozarch_F_5025-Fa-415","SAH-Fest August 1984; in einem Hinterhof sind diverse Stände aufgestellt, vermutlich ein Flohmarkt im Quellenhof, Zürich","Neuzeit;20. Jh.;1951-2000;1981-1990;1984","Europa;Schweiz;Zürich, Kanton;Zürich, Stadt"
"Sozarch_F_5025-Fa-416","SAH-Fest August 1984; für Kinder wurde im Quellenhof in Zürich ein Schminkecken und ein Flaschenfischen-Spiel eingerichtet","Neuzeit;20. Jh.;1951-2000;1981-1990;1984","Europa;Schweiz;Zürich, Kanton;Zürich, Stadt"
"Sozarch_F_5025-Fd-264","Im Durchgangszentrum: Schwester Mia Gilmart kümmert sich um ein sieben Monate altes Baby; Schwester mit einem Elternpaar und Säugling","Neuzeit;20. Jh.;1951-2000;1951-1960;1957","Eurasien;Sowjetunion (1922-1991) /Europa;Alba"
"Sozarch_F_5025-Fd-265","Im Durchgangszentrum: Die Identitätspapiere werden vorbereitet; drei Männer jeweils an einem Tisch sitzend","Neuzeit;20. Jh.;1951-2000;1951-1960;1957","Eurasien;Sowjetunion (1922-1991) /Europa;Alba"
"Sozarch_F_5025-Fd-266","Mittagessen in der Kantine des Durchgangszentrums; Männer an langen Tischen sitzend und essend","Neuzeit;20. Jh.;1951-2000;1951-1960;1957","Eurasien;Sowjetunion (1922-1991) /Europa;Alba"
"Sozarch_F_5025-Fd-267","Im Durchgangszentrum: Einer der Schlafsäle für Familien","Neuzeit;20. Jh.;1951-2000;1951-1960;1957","Eurasien;Sowjetunion (1922-1991) /Europa;Alba"
"Sozarch_F_5025-Fd-260","Im Durchgangszentrum: Ein neuer Tag beginnt im Schlafsaal der Männer; ein sich rasierender Mann, ein schreibender Mann, ein Mann auf dem Bett sitzend","Neuzeit;20. Jh.;1951-2000;1951-1960;1957","Eurasien;Sowjetunion (1922-1991) /Europa;Alba"
"Sozarch_F_5025-Fd-259","Waschtag im Durchgangszentrum von Seilles; Frauen waschen Wäsche von Hand, lachendes Mädchen im Vordergrund","Neuzeit;20. Jh.;1951-2000;1951-1960;1957","Eurasien;Sowjetunion (1922-1991) /Europa;Alba"
"Sozarch_F_5025-Fa-450","Regina Kägi-Fuchsmann auf einem Podest eine Rede haltend, Denis Cardonnier und weitere Personen im Hintergrund zuhörend","Neuzeit;20. Jh.;1901-1950;1941-1950;1947","Europa;Frankreich;Basse-Normandie;Saint-Lô"
"Sozarch_F_5025-Fa-451","Bürgermeister von Lille: Denis Cordonnier am Rednerpult eine Rede haltend","Neuzeit;20. Jh.;1901-1950;1941-1950;1947","Europa;Frankreich;Basse-Normandie;Saint-Lô"
"Sozarch_F_5025-Fa-452","Eine Frau mit sechs Kleinkindern im Schnee spazierend, vermutlich eine Kinderbetreuerin mit Heimkindern","Neuzeit;20. Jh.;1901-1950;1941-1950;1949","Europa;Österreich;Tirol;Innsbruck"
"Sozarch_F_5025-Fb-636","Ferienhaus Lindenbühl; Kinder Tagesschau spielend","Neuzeit;20. Jh.;1951-2000;1981-1990;1983","Europa;Schweiz;Appenzell Ausserrhoden;Trogen"
"Sozarch_F_5025-Fb-637","Ferienhaus Lindenbühl; Kinder Theater spielend","Neuzeit;20. Jh.;1951-2000;1981-1990;1983","Europa;Schweiz;Appenzell Ausserrhoden;Trogen"
"Sozarch_F_5025-Fb-638","Ferienhaus Lindenbühl; Kinder auf Matten turnend","Neuzeit;20. Jh.;1951-2000;1981-1990;1983","Europa;Schweiz;Appenzell Ausserrhoden;Trogen"
"Sozarch_F_5025-Fb-639","Ferienhaus Lindenbühl; kleiner Junge auf einem Spielplatz spielend","Neuzeit;20. Jh.;1951-2000;1981-1990;1983","Europa;Schweiz;Appenzell Ausserrhoden;Trogen"
"Sozarch_F_5025-Fb-640","Ferienhaus Lindenbühl; eine Kindergruppe verkleidet posierend","Neuzeit;20. Jh.;1951-2000;1981-1990;1983","Europa;Schweiz;Appenzell Ausserrhoden;Trogen"
"Sozarch_F_5025-Fb-641","Ein Kleinkind mit einer Fahne der Friedenstaube auf den Schultern eines Mannes sitzend; von der SAH organisierte Friedensdemonstration im November 1983","Neuzeit;20. Jh.;1951-2000;1981-1990;1983","Europa;Schweiz"
"Sozarch_F_5025-Fa-417","SAH-Fest August 1984, ältere Männer sich in einem Raum aufhaltend","Neuzeit;20. Jh.;1951-2000;1981-1990;1984","Europa;Schweiz;Zürich, Kanton;Zürich, Stadt"
"Sozarch_F_5025-Fa-418","Tag des Flüchtlings 1984; ein Theaterspiel auf der Pestalozziwiese in Zürich mit zahlreichen Zuschauern","Neuzeit;20. Jh.;1951-2000;1981-1990;1984","Europa;Schweiz;Zürich, Kanton;Zürich, Stadt"
"Sozarch_F_5025-Fa-419","Tag des Flüchtlings 1984; ein Theaterspiel auf der Pestalozziwiese in Zürich mit zahlreichen Zuschauern","Neuzeit;20. Jh.;1951-2000;1981-1990;1984","Europa;Schweiz;Zürich, Kanton;Zürich, Stadt"
"Sozarch_F_5025-Fa-420","Tag des Flüchtlings 1984; auf der Pestalozziwiese sitzen drei Schauspieler vor einem Bergplakat und werden von einer Kamera gefilmt, vermutlich eine Theateraufführung des SAH","Neuzeit;20. Jh.;1951-2000;1981-1990;1984","Europa;Schweiz;Zürich, Kanton;Zürich, Stadt"
"Sozarch_F_5025-Fa-421","Kinderhilfe Schweiz: zwei kleine Jungen schlafend, vermutlich in einem Kinderheim","Neuzeit;20. Jh.;1951-2000;1951-1960","Europa;Schweiz"
"Sozarch_F_5025-Fa-422","Kinderhilfe Schweiz: ein Saal mit Kindern und Heimleiterinnen essend, im Vordergrund das Buffet mit Kartoffeln, Erbsen und Salat","Neuzeit;20. Jh.;1951-2000;1951-1960","Europa;Schweiz"
"Sozarch_F_5025-Fa-423","Sammellager im Haus der SMUV Sierre-Aktion zugunsten notleidender Gewerkschafter 1951; vier Personen liegen in Liegestühlen auf einer Wiese","Neuzeit;20. Jh.;1951-2000;1951-1960;1951","Europa;Schweiz;Wallis;Sierre"
"Sozarch_F_5025-Fa-424","Sammellager im Haus des SMUV Sierre-Aktion zugunsten notleidender Gewerkschafter 1951; eine Gruppe von Personen vor einem grossen Gebäude??","Neuzeit;20. Jh.;1951-2000;1951-1960;1951","Europa;Schweiz;Wallis;Sierre"
"Sozarch_F_5025-Fb-642","Ein vermummter Demonstrant ""Moskau Drahtzieher"" an einer Friedensdemonstration, organisiert durch die SAH im November 1983","Neuzeit;20. Jh.;1951-2000;1981-1990;1983","Europa;Schweiz"
"Sozarch_F_5025-Fb-643","Friedensdemonstration organisiert durch die SAH im November 1983; ""Dieser Friede ist der Krieg der Bonzen gegen die 3. Welt""; musizierende Demonstranten im Vordergrund","Neuzeit;20. Jh.;1951-2000;1981-1990;1983","Europa;Schweiz"
"Sozarch_F_5025-Fb-644","Friedensdemonstration organisiert von der SAH im November 1983; eine Menschenkette versperrt die Strasse vor dem Bundeshaus in Bern","Neuzeit;20. Jh.;1951-2000;1981-1990;1983","Europa;Schweiz;Bern, Kanton;Bern, Stadt"
"Sozarch_F_5025-Fb-645","""Paketlager des Colis Suisse, 20. Jänner 1947""; ein Mann Pakete auftürmend","Neuzeit;20. Jh.;1901-1950;1941-1950;1947","Europa;Schweiz"
"Sozarch_F_5025-Fb-646","Ein Mann Spendenware von der Colis Suisse in den Händen haltend","Neuzeit;20. Jh.;1901-1950;1941-1950","Europa;Frankreich"
"Sozarch_F_5025-Fb-647","Bei Colis Suisse werden Spendepakete von den bedürftigen Menschen abgeholt","Neuzeit;20. Jh.;1901-1950;1941-1950","Europa;Frankreich"
"Sozarch_F_5025-Fb-648","Kinderhilfe Schweiz; Kinder badend in einem Bassin","Neuzeit;20. Jh.;1901-1950;1941-1950","Europa;Schweiz"
"Sozarch_F_5025-Fb-649","Kinderhilfe Schweiz; Kinder Zähne putzend in einem gemeinsamen Waschraum","Neuzeit;20. Jh.;1901-1950;1941-1950","Europa;Schweiz"
"Sozarch_F_5025-Fb-650","Sammellager im Haus des SMUV Sierre- Aktion zugunsten notleidender Gewerkschafter; Frauen Schuhe und Kleider in Kartonschachteln einpackend","Neuzeit;20. Jh.;1951-2000;1951-1960;1951","Europa;Schweiz;Wallis;Sierre"
"Sozarch_F_5025-Fd-258","Flüchtlinge aus osteuropäischen Ländern warten in Brüssel auf die Weiterreise; Menschen vor UNO-Gebäude sitzend","Neuzeit;20. Jh.;1951-2000;1951-1960;1957","Eurasien;Sowjetunion (1922-1991) /Europa;Alba"
"Sozarch_F_5025-Fb-666","""Verteilung von Kleiderstoff und Schuhen an die Kinder"". Hilfsgüter werden an Personen ausgeteilt","Neuzeit;20. Jh.;1901-1950;1941-1950","Europa;Griechenland"
"Sozarch_F_5025-Fb-667","""Une école de broderie en Grece"". Mädchen stickend in einer Stickereischule","Neuzeit;20. Jh.;1901-1950;1941-1950","Europa;Griechenland"
"Sozarch_F_5025-Fb-668","""New water supply in a Greek village. Aided by the Marshall Plan and their own efforts, the villagers built a new water supply by taping a spring a mile away and piping the water to the village. Greece"". Wasserflaschen werden von einer Frau aufg","Neuzeit;20. Jh.;1901-1950;1941-1950","Europa;Griechenland"
"Sozarch_F_5025-Fb-669","""Reconstruction of roads done by young people of Greece voluntarily. La jeunesse grecque contribue volontairement à la reconstruction des routes de son pays"". Junge Frauen leisten Freiwiligenarbeit um eine Strasse wiederherzustellen","Neuzeit;20. Jh.;1901-1950;1941-1950","Europa;Griechenland"
"Sozarch_F_5025-Fb-670","""4. Mai 1947""; Carl Burckhardt (?) und Regina Kägi-Fuchsmann zusammmen mit einem französischen Behördenvertreter am Eröffnungsfest des Sozial Zentrums in Saint-Lô","Neuzeit;20. Jh.;1901-1950;1941-1950;1947","Europa;Frankreich;Basse-Normandie;Saint-Lô"
"Sozarch_F_5025-Fa-425","Sammellager im Haus des SMUV Sierre-Aktion zugunsten notleidender Gewerkschafter 1951; eine Gruppe von sechs Personen auf Platz laufend, Röbi Risler zweiter von Rechts","Neuzeit;20. Jh.;1951-2000;1951-1960;1951","Europa;Schweiz;Wallis;Sierre"
"Sozarch_F_5025-Fa-426","Sammellager im Haus des SMUV Sierre-Aktion zugunsten notleidender Gewerkschafter 1951; eine Gruppe von Personen auf einer Wiese stehend","Neuzeit;20. Jh.;1951-2000;1951-1960;1951","Europa;Schweiz;Wallis;Sierre"
"Sozarch_F_5025-Fa-427","""Porträt von Rosa Leutenegger (links) und einer Unbekannten","Neuzeit;20. Jh.;1951-2000;1951-1960",,
"Sozarch_F_5025-Fa-428","Sammellager im Haus des SMUV Sierre-Aktion zugunsten notleidender Gewerkschafter 1951; eine Gruppe von Personen auf einer Wiese stehend","Neuzeit;20. Jh.;1951-2000;1951-1960;1951","Europa;Schweiz;Wallis;Sierre"
"Sozarch_F_5025-Fa-429","Zwei junge Frauen lesend und Briefe schreibend in einem Schlafzimmer sitzend, vermutlich ein Kinderheim","Neuzeit;20. Jh.;1951-2000;1961-1970 /Neuze","Europa;Schweiz;Graubünden;Churwalden"
"Sozarch_F_5025-Fa-430","Vermutlich ein Krankenzimmer in einem Kinderheim, Inhalationsgerät und Arzneischrank beinhaltend","Neuzeit;20. Jh.;1951-2000;1961-1970 /Neuze","Europa;Schweiz;Graubünden;Churwalden"
"Sozarch_F_5025-Fa-431","Vermutlich ein Krankenzimmer in einem Kinderheim, Inhalationsgerät und Arzneischrank beinhaltend","Neuzeit;20. Jh.;1951-2000;1961-1970 /Neuze","Europa;Schweiz;Graubünden;Churwalden"
"Sozarch_F_5025-Fb-651","Sammellager im Haus des SMUV Sierre- Aktion zugunsten notleidender Gewerkschafter; aufgetürmte Kleiderhaufen","Neuzeit;20. Jh.;1951-2000;1951-1960;1951","Europa;Schweiz;Wallis;Sierre"
"Sozarch_F_5025-Fb-652","Sammellager im Haus des SMUV Sierre- Aktion zugunsten notleidender Gewerkschafter; gesammelte Kleider","Neuzeit;20. Jh.;1951-2000;1951-1960;1951","Europa;Schweiz;Wallis;Sierre"
"Sozarch_F_5025-Fb-653","Sammellager im Haus des SMUV Sierre- Aktion zugunsten notleidender Gewerkschafter; zahlreiche gesammelte Schuhe aufgetürmt","Neuzeit;20. Jh.;1951-2000;1951-1960;1951","Europa;Schweiz;Wallis;Sierre"
"Sozarch_F_5025-Fb-654","Aktion Wallis; Kinder Hilfsgüter erhaltend","Neuzeit;20. Jh.;1951-2000;1951-1960;1951","Europa;Schweiz;Wallis"
"Sozarch_F_5025-Fb-655","Aktion Wallis; eine Frau packt einen Sack voll Hilfsgüter aus","Neuzeit;20. Jh.;1951-2000;1951-1960;1951","Europa;Schweiz;Wallis"
"Sozarch_F_5025-Fb-656","Aktion Wallis; Kinder mit erhaltenen Hilfsgütern","Neuzeit;20. Jh.;1951-2000;1951-1960;1951","Europa;Schweiz;Wallis"
"Sozarch_F_5025-Fb-657","Aktion Wallis; erstaunte, überraschte Kinder während einer Theatervorführung","Neuzeit;20. Jh.;1951-2000;1951-1960;1951","Europa;Schweiz;Wallis"
"Sozarch_F_5025-Fb-658","Vier Kinder in einer Stube Tee trinkend, vermutlich im Kinderheim Malix","Neuzeit;20. Jh.;1951-2000;1951-1960","Europa;Schweiz;Graubünden;Churwalden"
"Sozarch_F_5025-Fb-659","Internationales Arbeiterhilfswerk","Neuzeit;20. Jh.;1901-1950;1941-1950","Europa;Schweiz"
"Sozarch_F_5025-Fb-671","""St. Lô - école maternelle"". Kleinkinder spielen im Kindergarten des Sozialzentrums","Neuzeit;20. Jh.;1901-1950;1941-1950","Europa;Frankreich;Basse-Normandie;Saint-Lô"
"Sozarch_F_5025-Fb-672","""Ouvroir"". Frauen nähen in der Nähstube des Sozialzentrums","Neuzeit;20. Jh.;1901-1950;1941-1950","Europa;Frankreich;Basse-Normandie;Saint-Lô"
"Sozarch_F_5025-Fb-673","""Ouvroir"". Frauen in der Nähstube des Sozialzentrums an Nähmaschinen sitzend","Neuzeit;20. Jh.;1901-1950;1941-1950","Europa;Frankreich;Basse-Normandie;Saint-Lô"
"Sozarch_F_5025-Fb-674","Regina Kägi-Fuchsmann auf einem Podest eine Rede haltend, vermutlich zur Eröffnung des Sozialzentrums","Neuzeit;20. Jh.;1901-1950;1941-1950","Europa;Frankreich;Basse-Normandie;Saint-Lô"
"Sozarch_F_5025-Fb-675","Bürgermeister Carl Jakob Burckhardt vor einem Denkmal einen Blumenstrauss niederlegend","Neuzeit;20. Jh.;1901-1950;1941-1950","Europa;Frankreich;Basse-Normandie;Saint-Lô"
"Sozarch_F_5025-Fb-676","Neu eingerichtete Kleinkinderbetreuungsstätte im Sozialzentrum in Saint-Lô","Neuzeit;20. Jh.;1901-1950;1941-1950","Europa;Frankreich;Basse-Normandie;Saint-Lô"
"Sozarch_F_5025-Fb-677","Georges Lavally eine Rede haltend, im Hintergrund das Sozialzentrum von Saint-Lô","Neuzeit;20. Jh.;1901-1950;1941-1950","Europa;Frankreich;Basse-Normandie;Saint-Lô"
"Sozarch_F_5025-Fb-678","Ein festlicher Fussmarsch mit Kindern und Jugendlichen durch Saint-Lô","Neuzeit;20. Jh.;1901-1950;1941-1950","Europa;Frankreich;Basse-Normandie;Saint-Lô"
"Sozarch_F_5025-Fb-679","Blick von oben auf  Saint-Lô, die Gebäude das Sozialzentrum des SAH und zahlreiche Personen, vermutlich während des Eröffnungsfestes des Sozialzentrums","Neuzeit;20. Jh.;1901-1950;1941-1950","Europa;Frankreich;Basse-Normandie;Saint-Lô"
"Sozarch_F_5025-Fa-432","Vermutlich ein Gemeinschaftswaschraum in einem Kinderheim","Neuzeit;20. Jh.;1951-2000;1961-1970 /Neuze","Europa;Schweiz;Graubünden;Churwalden"
"Sozarch_F_5025-Fa-433","Italienreise 1945/1946 durch Torino, Milano, Arese und Cresseglio; vermutlich Aufräumarbeiten nach einem Bombenschlag","Neuzeit;20. Jh.;1901-1950;1941-1950;1945 /","Europa;Italien"
"Sozarch_F_5025-Fa-434","Italienreise 1945/1946 durch Torino, Milano, Arese und Cresseglio; eine Menge von Leuten sich auf einem Platz versammelnd, in der Mitte Regina Kägi-Fuchsmann","Neuzeit;20. Jh.;1901-1950;1941-1950;1945 /","Europa;Italien"
"Sozarch_F_5025-Fa-435","Italienreise 1945/1946 durch Torino, Milano, Arese und Cresseglio; eine Gruppe von Personen um Regina Kägi-Fuchsmann stehend","Neuzeit;20. Jh.;1901-1950;1941-1950;1945 /","Europa;Italien"
"Sozarch_F_5025-Fa-436","Italienreise, Rimini Januar 1946: ""Aufräumarbeiten 1 Jahr nach den letzten Bombardementen""; Männer mit Schubkarren Schutt wegtragend","Neuzeit;20. Jh.;1901-1950;1941-1950;1946","Europa;Italien;Emilia-Romagna;Rimini"
"Sozarch_F_5025-Fb-709","Sozialzentrum in Saint-Lô; eine Krankenschwester an einem Arzneischrank","Neuzeit;20. Jh.;1901-1950;1941-1950","Europa;Frankreich;Basse-Normandie;Saint-Lô"
"Sozarch_F_5025-Fb-710","Sozialzentrum in Saint-Lô; Schlafraum von Säuglingen","Neuzeit;20. Jh.;1901-1950;1941-1950","Europa;Frankreich;Basse-Normandie;Saint-Lô"
"Sozarch_F_5025-Fb-680","Einweihung in Fives Lille am 11. Mai 1947; eine Gruppe von Kindern und Jugendlichen befinden sich in einer Parkanlage","Neuzeit;20. Jh.;1901-1950;1941-1950;1947","Europa;Frankreich;Nord-Pas-de-Calais;Lille;Fi"
"Sozarch_F_5025-Fb-681","Einweihung in Fives Lille am 11. Mai 1947; Kinder spielend in einer Parkanlage","Neuzeit;20. Jh.;1901-1950;1941-1950;1947","Europa;Frankreich;Nord-Pas-de-Calais;Lille;Fi"
"Sozarch_F_5025-Fb-682","Einweihung in Fives Lille am 11. Mai 1947; junge Männer spielen Volleyball","Neuzeit;20. Jh.;1901-1950;1941-1950;1947","Europa;Frankreich;Nord-Pas-de-Calais;Lille;Fi"
"Sozarch_F_5025-Fb-683","""Foyer des jeunes. Inauguration 11. Mai 1947""; Einweihung, Knaben spielen Tischtennis","Neuzeit;20. Jh.;1901-1950;1941-1950;1947","Europa;Frankreich;Nord-Pas-de-Calais;Lille;Fi"
"Sozarch_F_5025-Fb-684","""St. Etienne. 26. Mai 1945. Jahrestagfeier der Bombardierung in der Bourse du Travail. St. Etienne. 26. Mai 1945. Anniversaire du bombardement à la Bourse du Travail"" ; Zahlreiche Personen feiern die Jahrestagfeier der Bombardierung im Gewerksch","Neuzeit;20. Jh.;1901-1950;1941-1950;1945","Europa;Frankreich;Rhône-Alpes;Saint-Etienne"
"Sozarch_F_5025-Fb-685","""St. Etienne. 26. Mai 1945. Jahrestagfeier der Bombardierung in der Bourse du Travail. St. Etienne. 26. Mai 1945. Anniversaire du bombardement à la Bourse du Travail""; Frauen im Gewerkschaftshaus sitzend","Neuzeit;20. Jh.;1901-1950;1941-1950;1945","Europa;Frankreich;Rhône-Alpes;Saint-Etienne"
"Sozarch_F_5025-Fb-660","Internationales Arbeiterhilfswerk; die Geschäftsleitung an einer Sitzung","Neuzeit;20. Jh.;1901-1950;1941-1950","Europa;Schweiz"
"Sozarch_F_5025-Fb-661","""Récolte de vêtements pour les victimes des inondations en Belgique"". - Das Arbeiterhilfswerk beim Sammeln von Hilfsgütern für die Opfer einer Überschwemmung in Belgien","Neuzeit;20. Jh.;1901-1950;1941-1950 /Neuze",
"Sozarch_F_5025-Fb-662","""Rosa Leutenegger, Sekretärin des SAH"". Porträt von Rosa Leutenegger","Neuzeit;20. Jh.;1901-1950;1941-1950","Europa;Schweiz"
"Sozarch_F_5025-Fb-663","Junger Mann in einer Fabrik ein Instrument bearbeitend, dieser wird vermutlich von einem Lehrmeister kontrolliert","Neuzeit;20. Jh.;1901-1950;1941-1950;1949","Europa;Italien;Lombardia;Arese"
"Sozarch_F_5025-Fb-664","""In a Greek village: musiciens and young girls dancing in Greek national costumes. - Musiciens et villageoises en costumes regionaux,..."" - An einem nationalen Feiertag, in einem Dorf, musizieren und tanzen Leute in traditionellen griechischen T","Neuzeit;20. Jh.;1901-1950;1941-1950","Europa;Griechenland"
"Sozarch_F_5025-Fb-665","""Tobacco cultivation in Greece. - Sorting leaves"". - Tabakblätter werden sortiert","Neuzeit;20. Jh.;1901-1950;1941-1950","Europa;Griechenland"
"Sozarch_F_5025-Fc-121","Türkei: Erdbeben; ""Wilkommen in Yanizsaray"", Empfang durch Einheimische im Dorf Yanizaray","Neuzeit;20. Jh.;1951-2000;1971-1980;1977","Asien;Türkei"
"Sozarch_F_5025-Fc-122","Türkei: Erdbeben; eine Gruppe von Frauen und Männern begutachten eine Küche","Neuzeit;20. Jh.;1951-2000;1971-1980;1977","Asien;Türkei"
"Sozarch_F_5025-Fb-686","""Aktion für Crespino/Italien, Hochwasserkatastrophe""; Männer laden Spendeware von der Österreichischen Volkshilfe ab","Neuzeit;20. Jh.;1901-1950;1941-1950","Europa;Italien"
"Sozarch_F_5025-Fb-687","""Autokolonne nach Crespino""; Spendeaktion der Volkshilfe Wien für Crespino/Italien nach einer Hochwasserkatastrophe","Neuzeit;20. Jh.;1901-1950;1941-1950","Europa;Italien"
"Sozarch_F_5025-Fb-688","""Sommer 1953 - Hörndlwald: Ferien für Flüchtlingskinder mit Hilfe des Schweizerischen Arbeiterhilfswerkes und der Schweizer Europahilfe. Vokshilfe Wien"". Knaben spielen Fussball auf einer Wiese","Neuzeit;20. Jh.;1951-2000;1951-1960;1953","Europa;Österreich;Wien;Hietzing"
